Acura,CL,https://www.auto-data.net/en/acura-cl-ii-3.2-i-v6-24v-type-s-263hp-automatic-31069
Acura,CL,https://www.auto-data.net/en/acura-cl-ii-3.2-i-v6-24v-type-s-263hp-1053
Acura,CL,https://www.auto-data.net/en/acura-cl-ii-3.2-i-v6-24v-228hp-automatic-1052
Acura,CL,https://www.auto-data.net/en/acura-cl-3.0-i-v6-24v-203hp-1051
Acura,CL,https://www.auto-data.net/en/acura-cl-2.3-i-16v-152hp-automatic-29077
Acura,CL,https://www.auto-data.net/en/acura-cl-2.3-i-16v-152hp-1050
Acura,CSX,https://www.auto-data.net/en/acura-csx-facelift-2009-2.0-i-16v-157hp-automatic-1079
Acura,CSX,https://www.auto-data.net/en/acura-csx-facelift-2009-2.0-i-16v-157hp-1078
Acura,CSX,https://www.auto-data.net/en/acura-csx-2.0-i-16v-157hp-1077
Acura,EL,https://www.auto-data.net/en/acura-el-1.6-i-16v-107hp-1094
Acura,ILX,https://www.auto-data.net/en/acura-ilx-facelift-2019-2.4-201hp-automatic-34449
Acura,ILX,https://www.auto-data.net/en/acura-ilx-facelift-2016-2.4-201hp-automatic-31862
Acura,ILX,https://www.auto-data.net/en/acura-ilx-2.4-201hp-18311
Acura,ILX,https://www.auto-data.net/en/acura-ilx-2.0-150hp-automatic-23838
Acura,ILX,https://www.auto-data.net/en/acura-ilx-1.5-111hp-hybrid-cvt-23836
Acura,Integra,https://www.auto-data.net/en/acura-integra-v-type-s-2.0-320hp-48383
Acura,Integra,https://www.auto-data.net/en/acura-integra-v-1.5-vtec-200hp-cvt-45517
Acura,Integra,https://www.auto-data.net/en/acura-integra-v-1.5-vtec-200hp-45516
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-sedan-1.8-196hp-31910
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-sedan-1.8-170hp-30672
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-sedan-1.8-141hp-automatic-31909
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-sedan-1.8-141hp-31908
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-coupe-1.8-196hp-31943
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-coupe-1.8-170hp-automatic-30687
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-coupe-1.8-170hp-30724
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-coupe-1.8-141hp-automatic-30670
Acura,Integra,https://www.auto-data.net/en/acura-integra-iii-coupe-1.8-141hp-30704
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-sedan-1.8-142hp-automatic-30665
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-sedan-1.8-142hp-30488
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-sedan-1.8-132hp-automatic-30720
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-sedan-1.8-132hp-30721
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-hatchback-1.8-142hp-automatic-30569
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-hatchback-1.8-142hp-30087
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-hatchback-1.8-132hp-automatic-30664
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-hatchback-1.8-132hp-30719
Acura,Integra,https://www.auto-data.net/en/acura-integra-ii-hatchback-1.7-162hp-30556
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-120hp-automatic-5d-30717
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-120hp-automatic-3d-30082
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-120hp-5d-30662
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-120hp-3d-30598
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-115hp-automatic-5d-30084
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-115hp-automatic-3d-30555
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-115hp-5d-30716
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.6-115hp-3d-30596
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.5-86hp-automatic-5d-30085
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.5-86hp-automatic-3d-30083
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.5-86hp-5d-30718
Acura,Integra,https://www.auto-data.net/en/acura-integra-i-1.5-86hp-3d-30632
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-facelift-2024-type-s-3.0-v6-355hp-sh-awd-automatic-52250
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-facelift-2024-3.5-v6-290hp-sh-awd-automatic-52249
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-facelift-2024-3.5-v6-290hp-automatic-52248
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-type-s-3.0-v6-355hp-sh-awd-sportshift-45261
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-3.5-v6-290hp-sh-awd-automatic-41875
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iv-3.5-v6-290hp-automatic-41874
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iii-facelift-2017-3.5-v6-290hp-awd-automatic-32184
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iii-facelift-2017-3.5-v6-290hp-automatic-32183
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iii-facelift-2017-3.0-v6-321hp-hybrid-sh-awd-dct-32166
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iii-3.5-v6-290hp-awd-automatic-32191
Acura,MDX,https://www.auto-data.net/en/acura-mdx-iii-3.5-v6-290hp-automatic-32190
Acura,MDX,https://www.auto-data.net/en/acura-mdx-ii-3.7-v6-304hp-1080
Acura,MDX,https://www.auto-data.net/en/acura-mdx-3.5-i-v6-24v-263hp-1084
Acura,MDX,https://www.auto-data.net/en/acura-mdx-3.5-i-v6-24v-256hp-1083
Acura,MDX,https://www.auto-data.net/en/acura-mdx-3.5-i-v6-24v-243hp-1082
Acura,MDX,https://www.auto-data.net/en/acura-mdx-3.5-i-v6-24v-228hp-1081
Acura,NSX,https://www.auto-data.net/en/acura-nsx-ii-type-s-3.5-v6-600hp-hybrid-sh-awd-dct-44286
Acura,NSX,https://www.auto-data.net/en/acura-nsx-ii-3.5-v6-573hp-hybrid-sh-awd-dct-30474
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-facelift-2002-3.2-v6-290hp-42139
Acura,NSX,https://www.auto-data.net/en/acura-nsx-t-3.0-i-v6-24v-274hp-1099
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.2-i-v6-24v-293hp-1098
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.2-i-v6-24v-280hp-1097
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.0-i-v6-24v-274hp-automatic-31070
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.0-i-v6-24v-274hp-1096
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.0-i-v6-24v-255hp-automatic-29082
Acura,NSX,https://www.auto-data.net/en/acura-nsx-i-3.0-i-v6-24v-255hp-1095
Acura,RDX,https://www.auto-data.net/en/acura-rdx-iii-facelift-2021-2.0-272hp-sh-awd-automatic-44540
Acura,RDX,https://www.auto-data.net/en/acura-rdx-iii-facelift-2021-2.0-272hp-automatic-44539
Acura,RDX,https://www.auto-data.net/en/acura-rdx-iii-2.0-272hp-sh-awd-automatic-32920
Acura,RDX,https://www.auto-data.net/en/acura-rdx-ii-facelift-2016-3.5-v6-279hp-awd-automatic-31934
Acura,RDX,https://www.auto-data.net/en/acura-rdx-ii-facelift-2016-3.5-v6-279hp-automatic-32278
Acura,RDX,https://www.auto-data.net/en/acura-rdx-ii-3.5-v6-273hp-awd-automatic-18315
Acura,RDX,https://www.auto-data.net/en/acura-rdx-ii-3.5-v6-273hp-automatic-18314
Acura,RDX,https://www.auto-data.net/en/acura-rdx-i-facelift-2009-2.3-240hp-awd-automatic-32884
Acura,RDX,https://www.auto-data.net/en/acura-rdx-i-facelift-2009-2.3-240hp-automatic-31863
Acura,RDX,https://www.auto-data.net/en/acura-rdx-i-2.3-240hp-awd-automatic-1054
Acura,RL,https://www.auto-data.net/en/acura-rl-ii-3.7-i-v6-24v-304hp-1087
Acura,RL,https://www.auto-data.net/en/acura-rl-ii-3.5-i-v6-24v-awd-304hp-1086
Acura,RL,https://www.auto-data.net/en/acura-rl-ii-3.5-i-v6-24v-294hp-awd-automatic-1085
Acura,RL,https://www.auto-data.net/en/acura-rl-ka964-3.5-i-v6-24v-228hp-1089
Acura,RL,https://www.auto-data.net/en/acura-rl-ka964-3.5-i-v6-24v-208hp-1088
Acura,RLX,https://www.auto-data.net/en/acura-rlx-facelift-2017-3.5-v6-377hp-hybrid-sh-awd-dct-32167
Acura,RLX,https://www.auto-data.net/en/acura-rlx-facelift-2017-3.5-v6-310hp-automatic-32168
Acura,RLX,https://www.auto-data.net/en/acura-rlx-3.5-v6-310hp-18302
Acura,RSX,https://www.auto-data.net/en/acura-rsx-2.0-i-16v-type-s-212hp-1057
Acura,RSX,https://www.auto-data.net/en/acura-rsx-2.0-i-16v-type-s-203hp-1056
Acura,RSX,https://www.auto-data.net/en/acura-rsx-2.0-i-16v-162hp-automatic-29078
Acura,RSX,https://www.auto-data.net/en/acura-rsx-2.0-i-16v-162hp-1055
Acura,SLX,https://www.auto-data.net/en/acura-slx-3.5-218hp-1091
Acura,SLX,https://www.auto-data.net/en/acura-slx-3.2-177hp-1090
Acura,TL,https://www.auto-data.net/en/acura-tl-iv-facelift-2012-3.7-v6-305hp-automatic-18304
Acura,TL,https://www.auto-data.net/en/acura-tl-iv-facelift-2012-3.7-v6-305hp-18305
Acura,TL,https://www.auto-data.net/en/acura-tl-iv-facelift-2012-3.5-v6-280hp-automatic-18303
Acura,TL,https://www.auto-data.net/en/acura-tl-iv-ua8-9-3.7-v6-305hp-sh-awd-automatic-1067
Acura,TL,https://www.auto-data.net/en/acura-tl-iv-ua8-9-3.5-v6-280hp-automatic-1066
Acura,TL,https://www.auto-data.net/en/acura-tl-iii-ua6-7-type-s-3.5-v6-294hp-automatic-1070
Acura,TL,https://www.auto-data.net/en/acura-tl-iii-ua6-7-3.2-i-v6-24v-273hp-automatic-31087
Acura,TL,https://www.auto-data.net/en/acura-tl-iii-ua6-7-3.2-i-v6-24v-273hp-1069
Acura,TL,https://www.auto-data.net/en/acura-tl-iii-ua6-7-3.2-i-v6-24v-261hp-automatic-29079
Acura,TL,https://www.auto-data.net/en/acura-tl-iii-ua6-7-3.2-i-v6-24v-261hp-1068
